"sightDate","year","time","quad","fishArea","lat","long","count","comments","channel","source","month","season","whale_identifier","sounders"
"2016-08-15",2016,"0:00",162,"18C",48.74,-123.3,1,"723","orca network","reliable",8,"summer","723","y"
"2016-03-13",2016,"12:59",381,"8",48.1,-122.44,1,"723","orca network","reliable",3,"spring","723","y"
"2016-04-24",2016,"15:00",384,"8",48.02,-122.31,1,"723","orca network","reliable",4,"spring","723","y"
"2016-04-22",2016,"12:02",384,"8",48.02,-122.31,1,"723","orca network","reliable",4,"spring","723","y"
"2020-04-10",2020,"0:00",368,"8",48.32,-122.47,1,"723","orca network","unknown",4,"spring","723","y"
"2016-05-21",2016,"14:25",386,"8",47.96,-122.29,1,"723","orca network","public",5,"spring","723","y"
"2022-02-24",2022,"13:30",384,"8",48.02,-122.31,1,"723","orca network","public",2,"winter","723","y"
"2020-04-21",2020,"15:54",375,"8",48.18,-122.55,1,"723","orca network","public",4,"spring","723","y"
"2021-03-07",2021,"17:13",375,"8",48.18,-122.55,1,"723","orca network","public",3,"spring","723","y"
"2021-05-02",2021,"13:02",386,"8",47.96,-122.29,1,"723","orca network","reliable",5,"spring","723","y"
"2021-04-26",2021,"6:42",383,"8",48.06,-122.4,1,"723","orca network","public",4,"spring","723","y"
"2021-04-07",2021,"16:42",379,"8",48.12,-122.52,1,"723","orca network","public",4,"spring","723","y"
"2021-04-06",2021,"15:08",379,"8",48.12,-122.52,1,"723","orca network","public",4,"spring","723","y"
"2021-03-30",2021,"11:45",383,"8",48.06,-122.4,1,"723","orca network","public",3,"spring","723","y"
"2021-03-09",2021,"17:06",380,"8",48.06,-122.52,1,"723","orca network","public",3,"spring","723","y"
"2021-03-01",2021,"15:10",379,"8",48.12,-122.52,1,"723","orca network","reliable",3,"spring","723","y"
"2016-05-17",2016,"10:16",398,"9",47.89,-122.36,1,"723","orca network","public",5,"spring","723","y"
"2016-05-13",2016,"16:00",385,"8",48.01,-122.22,1,"723","orca network","public",5,"spring","723","y"
"2016-05-04",2016,"13:16",384,"8",48.02,-122.31,1,"723","orca network","reliable",5,"spring","723","y"
"2016-05-01",2016,"0:00",384,"8",48.02,-122.31,1,"723","orca network","reliable",5,"spring","723","y"
"2015-03-07",2015,"12:30",398,"9",47.89,-122.36,1,"723","orca network","reliable",3,"spring","723","y"
"2016-11-20",2016,"0:00",398,"9",47.89,-122.36,1,"723","orca network","public",11,"fall","723","y"
"2016-06-29",2016,"9:59",402,"10",47.76,-122.41,1,"723","orca network","reliable",6,"summer","723","y"
"2016-06-29",2016,"21:59",401,"9",47.81,-122.42,1,"723","orca network","reliable",6,"summer","723","y"
"2015-03-08",2015,"11:45",398,"9",47.89,-122.36,1,"723","orca network","reliable",3,"spring","723","y"
"2018-04-20",2018,"10:39",384,"8",48.02,-122.31,1,"723","orca network","reliable",4,"spring","723","y"
"2016-07-01",2016,"9:47",383,"8",48.06,-122.4,1,"723","orca network","reliable",7,"summer","723","y"
"2016-04-16",2016,"10:36",386,"8",47.96,-122.29,1,"723","orca network","public",4,"spring","723","y"
"2021-05-24",2021,"12:30",225,"7",48.4,-122.89,1,"1364","orca network","public",5,"spring","1364","n"
"2021-04-22",2021,"17:00",210,"7",48.58,-122.75,1,"1364","orca network","public",4,"spring","1364","n"
"2021-04-14",2021,"13:30",186,"7",48.44,-122.93,1,"1364","orca network","reliable",4,"spring","1364","n"
"2021-04-12",2021,"16:00",186,"7",48.44,-122.93,1,"1364","orca network","reliable",4,"spring","1364","n"
"2021-04-12",2021,"17:38",186,"7",48.44,-122.93,1,"1364","orca network","public",4,"spring","1364","n"
"2018-09-01",2018,"14:45",430,"13",47.11,-122.91,1,"2234","orca network","public",9,"fall","2234","n"
"2023-04-04",2023,"12:54",386,"8",47.96,-122.29,1,"2240","orca network","public",4,"spring","2240","n"
"2018-12-22",2018,"13:30",385,"8",48.01,-122.22,1,"2246","orca network","reliable",12,"winter","2246","y"
"2019-12-29",2019,"15:41",385,"8",48.01,-122.22,1,"2246","orca network","reliable",12,"winter","2246","y"
"2019-02-16",2019,"11:30",378,"8",48.13,-122.38,1,"2246","orca network","public",2,"winter","2246","y"
"2019-03-27",2019,"0:00",385,"8",48.01,-122.22,1,"2246","orca network","reliable",3,"spring","2246","y"
"2021-03-13",2021,"13:25",386,"8",47.96,-122.29,1,"2249","orca network","reliable",3,"spring","2249","y"
"2019-03-24",2019,"0:00",373,"8",48.23,-122.67,1,"2249","orca network","reliable",3,"spring","2249","y"
"2019-05-18",2019,"10:30",389,"9",48.09,-122.63,1,"2255","orca network","reliable",5,"spring","2255","y"
"2019-07-14",2019,"19:30",164,"7",48.7,-123.2,1,"2256","orca network","public",7,"summer","2256","n"
"2019-06-01",2019,"0:00",409,"10",47.59,-122.34,1,"2256","orca network","public",6,"summer","2256","n"
"2019-05-31",2019,"0:00",408,"10",47.63,-122.44,1,"2256","orca network","reliable",5,"spring","2256","n"
"2019-05-29",2019,"18:05",406,"10",47.68,-122.58,1,"2256","orca network","reliable",5,"spring","2256","n"
"2020-05-15",2020,"0:00",372,"8",48.27,-122.56,1,"2258","orca network","reliable",5,"spring","2258","n"
"2021-04-05",2021,"12:30",384,"8",48.02,-122.31,1,"2259","orca network","reliable",4,"spring","2259","y"
"2020-10-22",2020,"14:38",411,"10",47.56,-122.59,1,"2259","orca network","public",10,"fall","2259","y"
"2020-05-09",2020,"18:37",373,"8",48.23,-122.67,1,"2259","orca network","public",5,"spring","2259","y"
"2020-04-17",2020,"8:30",375,"8",48.18,-122.55,1,"2259","orca network","public",4,"spring","2259","y"
"2020-08-20",2020,"9:25",384,"8",48.02,-122.31,1,"2259","orca network","reliable",8,"summer","2259","y"
"2020-07-05",2020,"11:42",385,"8",48.01,-122.22,1,"2259","orca network","public",7,"summer","2259","y"
"2020-07-05",2020,"13:00",384,"8",48.02,-122.31,1,"2259","orca network","public",7,"summer","2259","y"
"2020-07-04",2020,"20:48",386,"8",47.96,-122.29,1,"2259","orca network","reliable",7,"summer","2259","y"
"2021-05-02",2021,"17:10",386,"8",47.96,-122.29,1,"2261","orca network","public",5,"spring","2261","y"
"2020-10-29",2020,"14:41",378,"8",48.13,-122.38,1,"2261","orca network","public",10,"fall","2261","y"
"2020-11-06",2020,"17:20",372,"8",48.27,-122.56,1,"2261","orca network","reliable",11,"fall","2261","y"
"2020-10-30",2020,"14:00",384,"8",48.02,-122.31,1,"2261","orca network","reliable",10,"fall","2261","y"
"2020-10-25",2020,"10:00",372,"8",48.27,-122.56,1,"2261","orca network","public",10,"fall","2261","y"
"2020-10-23",2020,"9:00",374,"8",48.23,-122.57,1,"2261","orca network","public",10,"fall","2261","y"
"2020-10-16",2020,"14:17",372,"8",48.27,-122.56,1,"2261","orca network","public",10,"fall","2261","y"
"2020-08-31",2020,"12:30",375,"8",48.18,-122.55,1,"2261","orca network","public",8,"summer","2261","y"
"2020-08-21",2020,"17:15",372,"8",48.27,-122.56,1,"2261","orca network","public",8,"summer","2261","y"
"2020-08-21",2020,"14:30",372,"8",48.27,-122.56,1,"2261","orca network","public",8,"summer","2261","y"
"2020-08-21",2020,"8:11",371,"8",48.27,-122.45,1,"2261","orca network","public",8,"summer","2261","y"
"2020-08-21",2020,"15:00",371,"8",48.27,-122.45,1,"2261","orca network","public",8,"summer","2261","y"
"2020-08-21",2020,"11:00",372,"8",48.27,-122.56,1,"2261","orca network","public",8,"summer","2261","y"
"2020-08-21",2020,"10:45",372,"8",48.27,-122.56,1,"2261","orca network","public",8,"summer","2261","y"
"2020-08-20",2020,"19:00",372,"8",48.27,-122.56,1,"2261","orca network","public",8,"summer","2261","y"
"2020-08-19",2020,"12:45",372,"8",48.27,-122.56,1,"2261","orca network","public",8,"summer","2261","y"
"2020-08-17",2020,"12:00",371,"8",48.27,-122.45,1,"2261","orca network","public",8,"summer","2261","y"
"2020-08-17",2020,"11:30",372,"8",48.27,-122.56,1,"2261","orca network","public",8,"summer","2261","y"
"2020-10-16",2020,"11:35",445,"9",47.85,-122.63,1,"2262","orca network","public",10,"fall","2262","n"
"2020-07-07",2020,"19:35",372,"8",48.27,-122.56,1,"2356","orca network","public",7,"summer","2356","y"
"2020-07-07",2020,"17:30",372,"8",48.27,-122.56,1,"2356","orca network","public",7,"summer","2356","y"
"2020-06-19",2020,"10:00",385,"8",48.01,-122.22,1,"2356","orca network","reliable",6,"summer","2356","y"
"2020-07-08",2020,"8:40",372,"8",48.27,-122.56,1,"2356","orca network","public",7,"summer","2356","y"
"2020-07-09",2020,"12:14",372,"8",48.27,-122.56,1,"2356","orca network","public",7,"summer","2356","y"
"2020-07-09",2020,"12:35",372,"8",48.27,-122.56,1,"2356","orca network","public",7,"summer","2356","y"
"2020-07-07",2020,"19:35",374,"8",48.23,-122.57,1,"2356","orca network","public",7,"summer","2356","y"
"2020-07-07",2020,"17:30",372,"8",48.27,-122.56,1,"2356","orca network","public",7,"summer","2356","y"
"2020-07-03",2020,"13:45",372,"8",48.27,-122.56,1,"2356","orca network","public",7,"summer","2356","y"
"2020-07-02",2020,"15:00",372,"8",48.27,-122.56,1,"2356","orca network","public",7,"summer","2356","y"
"2021-06-15",2021,"14:28",385,"8",48.01,-122.22,1,"2362","orca network","reliable",6,"summer","2362","y"
"2021-07-17",2021,"9:32",378,"8",48.13,-122.38,1,"2362","orca network","public",7,"summer","2362","y"
"2021-07-15",2021,"16:35",407,"10",47.68,-122.43,1,"2362","orca network","public",7,"summer","2362","y"
"2021-07-10",2021,"10:40",384,"8",48.02,-122.31,1,"2362","orca network","reliable",7,"summer","2362","y"
"2021-07-03",2021,"10:00",401,"9",47.81,-122.42,1,"2362","orca network","public",7,"summer","2362","y"
"2021-07-02",2021,"12:00",385,"8",48.01,-122.22,1,"2362","orca network","reliable",7,"summer","2362","y"
"2021-06-25",2021,"17:50",385,"8",48.01,-122.22,1,"2362","orca network","reliable",6,"summer","2362","y"
"2021-06-15",2021,"12:58",384,"8",48.02,-122.31,1,"2362","orca network","reliable",6,"summer","2362","y"
"2021-06-13",2021,"12:30",384,"8",48.02,-122.31,1,"2362","orca network","reliable",6,"summer","2362","y"
"2021-06-07",2021,"12:05",385,"8",48.01,-122.22,1,"2362","orca network","reliable",6,"summer","2362","y"
"2021-06-17",2021,"13:40",385,"8",48.01,-122.22,1,"2362","orca network","public",6,"summer","2362","y"
"2022-09-12",2022,"10:51",385,"8",48.01,-122.22,1,"2440","orca network","reliable",9,"fall","2440","y"
"2020-06-12",2020,"0:00",373,"8",48.23,-122.67,1,"  21, 22, 56,  53","orca network","reliable",6,"summer","21","y"
"2020-06-12",2020,"0:00",373,"8",48.23,-122.67,1,"  21, 22, 56,  53","orca network","reliable",6,"summer","22","y"
"2020-06-12",2020,"0:00",373,"8",48.23,-122.67,1,"  21, 22, 56,  53","orca network","reliable",6,"summer","56","y"
"2020-06-12",2020,"0:00",373,"8",48.23,-122.67,1,"  21, 22, 56,  53","orca network","reliable",6,"summer","53","y"
"2020-05-05",2020,"16:30",385,"8",48.01,-122.22,1,"22","orca network","public",5,"spring","22","y"
"2020-04-28",2020,"14:30",383,"8",48.06,-122.4,1,"22","orca network","reliable",4,"spring","22","y"
"2020-04-26",2020,"17:00",383,"8",48.06,-122.4,1,"22","orca network","reliable",4,"spring","22","y"
"2020-06-16",2020,"16:44",396,"9",47.95,-122.47,1,"22","orca network","public",6,"summer","22","y"
"2022-01-23",2022,"10:26",383,"8",48.06,-122.4,1,"  22,  53","orca network","reliable",1,"winter","22","y"
"2022-01-23",2022,"10:26",383,"8",48.06,-122.4,1,"  22,  53","orca network","reliable",1,"winter","53","y"
"2020-04-23",2020,"9:30",384,"8",48.02,-122.31,1,"  22,  383","orca network","public",4,"spring","22","y"
"2020-04-23",2020,"9:30",384,"8",48.02,-122.31,1,"  22,  383","orca network","public",4,"spring","383","y"
"2013-04-07",2013,"14:25",383,"8",48.06,-122.4,1,"  22, 356","other","ww",4,"spring","22","y"
"2013-04-07",2013,"14:25",383,"8",48.06,-122.4,1,"  22, 356","other","ww",4,"spring","356","y"
"2020-04-05",2020,"9:35",383,"8",48.06,-122.4,1,"  22, 383, unknown","orca network","reliable",4,"spring","22","y"
"2020-04-05",2020,"9:35",383,"8",48.06,-122.4,1,"  22, 383, unknown","orca network","reliable",4,"spring","383","y"
"2020-04-05",2020,"9:35",383,"8",48.06,-122.4,1,"  22, 383, unknown","orca network","reliable",4,"spring","unknown","u"
"2020-04-06",2020,"11:00",383,"8",48.06,-122.4,1,"  22, 723, 356, 21","orca network","reliable",4,"spring","22","y"
"2020-04-06",2020,"11:00",383,"8",48.06,-122.4,1,"  22, 723, 356, 21","orca network","reliable",4,"spring","723","y"
"2020-04-06",2020,"11:00",383,"8",48.06,-122.4,1,"  22, 723, 356, 21","orca network","reliable",4,"spring","356","y"
"2020-04-06",2020,"11:00",383,"8",48.06,-122.4,1,"  22, 723, 356, 21","orca network","reliable",4,"spring","21","y"
"2013-04-20",2013,"9:50",398,"9",47.89,-122.36,1,"  22, unknown","other","ww",4,"spring","22","y"
"2013-04-20",2013,"9:50",398,"9",47.89,-122.36,1,"  22, unknown","other","ww",4,"spring","unknown","u"
"2013-04-16",2013,"0:00",384,"8",48.02,-122.31,1,"  22, unknown","other","ww",4,"spring","22","y"
"2013-04-16",2013,"0:00",384,"8",48.02,-122.31,3,"  22, unknown","other","ww",4,"spring","unknown","u"
"2020-05-18",2020,"17:16",389,"9",48.09,-122.63,1,"2246","orca network","public",5,"spring","2246","y"
"2020-05-15",2020,"0:00",386,"8",47.96,-122.29,1,"2246","orca network","public",5,"spring","2246","y"
"2020-04-24",2020,"16:00",372,"8",48.27,-122.56,1,"  2258, unknown","orca network","public",4,"spring","2258","n"
"2020-04-24",2020,"16:00",372,"8",48.27,-122.56,1,"  2258, unknown","orca network","public",4,"spring","unknown","u"
"2020-10-13",2020,"12:11",385,"8",48.01,-122.22,1,"2259","orca network","reliable",10,"fall","2259","y"
"2020-04-29",2020,"0:00",372,"8",48.27,-122.56,1,"  2259, unknown","orca network","public",4,"spring","2259","y"
"2020-04-29",2020,"0:00",372,"8",48.27,-122.56,1,"  2259, unknown","orca network","public",4,"spring","unknown","u"
"2014-03-22",2014,"0:00",386,"8",47.96,-122.29,1,"  383, 53","orca network","public",3,"spring","383","y"
"2014-03-22",2014,"0:00",386,"8",47.96,-122.29,1,"  383, 53","orca network","public",3,"spring","53","y"
"2013-03-30",2013,"10:20",384,"8",48.02,-122.31,1,"  383, unknown","other","ww",3,"spring","383","y"
"2013-03-30",2013,"10:20",384,"8",48.02,-122.31,2,"  383, unknown","other","ww",3,"spring","unknown","u"
"2014-03-28",2014,"0:00",384,"8",48.02,-122.31,1,"  44, 49, 383, unknown","orca network","reliable",3,"spring","44","y"
"2014-03-28",2014,"0:00",384,"8",48.02,-122.31,1,"  44, 49, 383, unknown","orca network","reliable",3,"spring","49","y"
"2014-03-28",2014,"0:00",384,"8",48.02,-122.31,1,"  44, 49, 383, unknown","orca network","reliable",3,"spring","383","y"
"2014-03-28",2014,"0:00",384,"8",48.02,-122.31,2,"  44, 49, 383, unknown","orca network","reliable",3,"spring","unknown","u"
"2020-04-30",2020,"11:00",379,"8",48.12,-122.52,1,"  44, unknown","orca network","reliable",4,"spring","44","y"
"2020-04-30",2020,"11:00",379,"8",48.12,-122.52,1,"  44, unknown","orca network","reliable",4,"spring","unknown","u"
"2014-05-05",2014,"12:25",384,"8",48.02,-122.31,1,"49","orca network","reliable",5,"spring","49","y"
"2014-04-13",2014,"0:00",384,"8",48.02,-122.31,1,"49","other","ww",4,"spring","49","y"
"2014-04-12",2014,"0:00",384,"8",48.02,-122.31,1,"49","other","ww",4,"spring","49","y"
"2014-04-28",2014,"0:00",386,"8",47.96,-122.29,1,"  49,  723","orca network","reliable",4,"spring","49","y"
"2014-04-28",2014,"0:00",386,"8",47.96,-122.29,1,"  49,  723","orca network","reliable",4,"spring","723","y"
"2020-04-25",2020,"0:00",384,"8",48.02,-122.31,1,"  49,  383, unknown","orca network","reliable",4,"spring","49","y"
"2020-04-25",2020,"0:00",384,"8",48.02,-122.31,1,"  49,  383, unknown","orca network","reliable",4,"spring","383","y"
"2020-04-25",2020,"0:00",384,"8",48.02,-122.31,1,"  49,  383, unknown","orca network","reliable",4,"spring","unknown","u"
"2014-03-30",2014,"15:30",378,"8",48.13,-122.38,1,"  49, unknown","orca network","public",3,"spring","49","y"
"2014-03-30",2014,"15:30",378,"8",48.13,-122.38,1,"  49, unknown","orca network","public",3,"spring","unknown","u"
"2014-03-29",2014,"12:40",384,"8",48.02,-122.31,1,"53","orca network","reliable",3,"spring","53","y"
"2013-05-12",2013,"10:00",386,"8",47.96,-122.29,1,"53","other","ww",5,"spring","53","y"
"2014-03-01",2014,"0:00",398,"9",47.89,-122.36,1,"53","orca network","reliable",3,"spring","53","y"
"2014-04-21",2014,"13:15",384,"8",48.02,-122.31,1,"  53, unknown","orca network","reliable",4,"spring","53","y"
"2014-04-21",2014,"13:15",384,"8",48.02,-122.31,1,"  53, unknown","orca network","reliable",4,"spring","unknown","u"
"2014-03-08",2014,"13:00",386,"8",47.96,-122.29,1,"  53, unknown","orca network","public",3,"spring","53","y"
"2014-03-08",2014,"13:00",386,"8",47.96,-122.29,1,"  53, unknown","orca network","public",3,"spring","unknown","u"
"2014-03-14",2014,"12:00",378,"8",48.13,-122.38,1,"  53, unknown","orca network","public",3,"spring","53","y"
"2014-03-14",2014,"12:00",378,"8",48.13,-122.38,2,"  53, unknown","orca network","public",3,"spring","unknown","u"
"2020-04-22",2020,"18:45",383,"8",48.06,-122.4,1,"531","orca network","reliable",4,"spring","531","y"
"2022-03-21",2022,"7:30",381,"8",48.1,-122.44,1,"  531,  383","orca network","public",3,"spring","531","y"
"2022-03-21",2022,"7:30",381,"8",48.1,-122.44,1,"  531,  383","orca network","public",3,"spring","383","y"
"2020-06-11",2020,"15:00",386,"8",47.96,-122.29,1,"56","orca network","reliable",6,"summer","56","y"
"2014-04-07",2014,"0:00",385,"8",48.01,-122.22,1,"  56, 49, 53","orca network","reliable",4,"spring","56","y"
"2014-04-07",2014,"0:00",385,"8",48.01,-122.22,1,"  56, 49, 53","orca network","reliable",4,"spring","49","y"
"2014-04-07",2014,"0:00",385,"8",48.01,-122.22,1,"  56, 49, 53","orca network","reliable",4,"spring","53","y"
"2014-03-09",2014,"13:20",384,"8",48.02,-122.31,1,"  56, 531, 723","orca network","reliable",3,"spring","56","y"
"2014-03-09",2014,"13:20",384,"8",48.02,-122.31,1,"  56, 531, 723","orca network","reliable",3,"spring","531","y"
"2014-03-09",2014,"13:20",384,"8",48.02,-122.31,1,"  56, 531, 723","orca network","reliable",3,"spring","723","y"
"2014-03-09",2014,"12:20",385,"8",48.01,-122.22,1,"  56, 531, 723","orca network","reliable",3,"spring","56","y"
"2014-03-09",2014,"12:20",385,"8",48.01,-122.22,1,"  56, 531, 723","orca network","reliable",3,"spring","531","y"
"2014-03-09",2014,"12:20",385,"8",48.01,-122.22,1,"  56, 531, 723","orca network","reliable",3,"spring","723","y"
"2014-05-04",2014,"0:00",383,"8",48.06,-122.4,1,"723","orca network","reliable",5,"spring","723","y"
"2014-05-05",2014,"13:10",386,"8",47.96,-122.29,1,"723","orca network","reliable",5,"spring","723","y"
"2014-05-01",2014,"11:45",384,"8",48.02,-122.31,1,"  723,  49","orca network","reliable",5,"spring","723","y"
"2014-05-01",2014,"11:45",384,"8",48.02,-122.31,1,"  723,  49","orca network","reliable",5,"spring","49","y"
"2014-03-16",2014,"11:55",381,"8",48.1,-122.44,1,"  723,  53","orca network","public",3,"spring","723","y"
"2014-03-16",2014,"11:55",381,"8",48.1,-122.44,1,"  723,  53","orca network","public",3,"spring","53","y"
"2014-03-22",2014,"12:15",384,"8",48.02,-122.31,1,"  723,  56","orca network","public",3,"spring","723","y"
"2014-03-22",2014,"12:15",384,"8",48.02,-122.31,1,"  723,  56","orca network","public",3,"spring","56","y"
"2021-05-07",2021,"10:45",385,"8",48.01,-122.22,1,"  185, 2261","orca network","reliable",5,"spring","185","y"
